"id"|"shortname"|"fullname"|"homepage"
"4496"|"COMPUT MATH APPL"|"Computers & Mathematics With Applications"|""
"3443"|"J ALLERG CLIN IMMUNOL"|"Journal of Allergy and Clinical Immunology"|"http://www.jacionline.org/"
"3443"|"J ALLERG CLIN IMMUNOL"|"Journal of Allergy and Clinical Immunology"|"http://www.jacionline.org/"
"8582"|"PHYSICA B"|"Physica B-condensed Matter"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/505712/description#description"
"9570"|"CAN J BEHAV SCI"|"Canadian Journal of Behavioural Science-revue Canadienne Des Sciences Du Comportement"|"http://psycnet.apa.org/journals/cbs/"
"7978"|"J CEREBR BLOOD FLOW METABOL"|"Journal of Cerebral Blood Flow and Metabolism"|"http://www.nature.com/jcbfm/index.html"
"7913"|"CELL MOL NEUROBIOL"|"Cellular and Molecular Neurobiology"|"http://www.springer.com/biomed/neuroscience/journal/10571"
"8156"|"CHEM RES TOXICOL"|"Chemical Research in Toxicology"|"http://pubs.acs.org/journal/crtoec"
"9485"|"ADVAN EXP SOC PSYCHOL"|"Advances in Experimental Social Psychology"|"http://www.elsevier.com/wps/find/bookdescription.cws_home/711439/description#description"
"14810"|""|"Journal De Traumatologie Du Sport"|"http://www.sciencedirect.com/science/journal/0762915X"
"144"|"VLC"|"Journal of Visual Languages and Computing"|"http://www.sciencedirect.com/science/journal/1045926X"
"8410"|"GEN RELATIV GRAVIT"|"General Relativity and Gravitation"|"http://www.springerlink.com/openurl.asp?genre=journal&issn=0001-7701"
"8467"|"J MAGN MAGN MATER"|"Journal of Magnetism and Magnetic Materials"|"http://www.sciencedirect.com/science/journal/03048853"
"5003"|"RAND J ECON"|"Rand Journal of Economics"|"http://www.rje.org/"
"8558"|"PHYS LETT B"|"Physics Letters B"|"http://www.sciencedirect.com/science/journal/03702693"
"25"|"PAMI"|"IEEE Transactions on Pattern Analysis and Machine Intelligence"|"http://computer.org/tpami/"
"7889"|"BEHAV BRAIN SCI"|"Behavioral and Brain Sciences"|"http://journals.cambridge.org/action/displayJournal?jid=BBS"
"299"|"CORR"|"Computing Research Repository"|"http://arxiv.org/corr/home"
"25"|"PAMI"|"IEEE Transactions on Pattern Analysis and Machine Intelligence"|"http://computer.org/tpami/"
"793"|"AdT"|"Annales Des Télécommunications"|"www.annales-des-telecommunications.com/"
"4829"|"J BUS"|"Journal of Business"|"http://www.jstor.org/action/showPublication?journalCode=jbusiness"
"3223"|""|"Gastroenterology"|"http://www.gastrojournal.org/"
"4930"|"J ROY STATIST SOC SER A STAT"|"Journal of The Royal Statistical Society Series A-statistics in Society"|"http://www.wiley.com/bw/journal.asp?ref=0964-1998"
"9570"|"CAN J BEHAV SCI"|"Canadian Journal of Behavioural Science-revue Canadienne Des Sciences Du Comportement"|"http://psycnet.apa.org/journals/cbs/"
"16867"|""|"Philosophical Transactions of The Royal Society B: Biological Sciences"|"http://rstb.royalsocietypublishing.org/"
"7665"|"EXP CELL RES"|"Experimental Cell Research"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/622826/description#description"
"4613"|"AGR ECON"|"Agricultural Economics"|"http://www.iaae-agecon.org/"
"8449"|"J APPL PHYS"|"Journal of Applied Physics"|"http://ojps.aip.org/japo"
"9783"|"J LANG SOC PSYCHOL"|"Journal of Language and Social Psychology"|"http://jls.sagepub.com/"
"1601"|"FEBS LETT"|"Febs Letters"|"http://www.sciencedirect.com/science/journal/00145793"
"1601"|"FEBS LETT"|"Febs Letters"|"http://www.sciencedirect.com/science/journal/00145793"
"2881"|"CLIN EXP DERMATOL"|"Clinical and Experimental Dermatology"|"http://www.wiley.com/bw/submit.asp?ref=0307-6938&site=1"
"2881"|"CLIN EXP DERMATOL"|"Clinical and Experimental Dermatology"|"http://www.wiley.com/bw/submit.asp?ref=0307-6938&site=1"
"5383"|"IND ENG CHEM RES"|"Industrial & Engineering Chemistry Research"|"http://pubs.acs.org/journal/iecred"
"253"|""|"Sigmod Record"|"www.sigmod.org/record"
"1654"|"J BIOMED BIOTECHNOL"|"Journal of Biomedicine and Biotechnology"|"http://www.hindawi.com/GetVolumes.aspx?journal=jbb"
"3223"|""|"Gastroenterology"|"http://www.gastrojournal.org/"
"407"|""|"Neuroimage"|"http://www.apnet.com/www/journal/ni.htm"
"30"|"IGPL"|"Logic Journal of The Igpl / Bulletin of The Igpl"|"http://www3.oup.co.uk/jigpal/"
"14303"|""|"Fuel and Energy Abstracts"|""
"8689"|"AMER J BOT"|"American Journal of Botany"|""
"414"|"CGA"|"IEEE Computer Graphics and Applications"|"http://computer.org/cga/"
"7665"|"EXP CELL RES"|"Experimental Cell Research"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/622826/description#description"
"5736"|"PRECIS ENG"|"Precision Engineering-journal of The International Societies for Precision Engineering and Nanotechnology"|"http://www.sciencedirect.com/science/journal/01416359"
"16667"|""|"Journal of Physics: Conference Series"|"http://jpcs.iop.org/"
"19318"|""|"Brazilian Dental Journal"|"http://www.forp.usp.br/bdj/"
"1806"|"REV INST MED TROP SAO PAULO"|"Revista Do Instituto De Medicina Tropical De Sao Paulo"|"http://www.scielo.br/scielo.php?pid=0036-4665&script=sci_serial"
"5383"|"IND ENG CHEM RES"|"Industrial & Engineering Chemistry Research"|"http://pubs.acs.org/journal/iecred"
"4101"|""|"Pediatrics"|"http://pediatrics.aappublications.org/"
"2083"|"J AM CHEM SOC"|"Journal of The American Chemical Society"|"http://pubs.acs.org/journal/jacsat"
"1432"|"ANNU REV PHYSIOL"|"Annual Review of Physiology"|"http://arjournals.annualreviews.org/loi/physiol"
"299"|"CORR"|"Computing Research Repository"|"http://arxiv.org/corr/home"
"800"|""|"Automatica"|"www.elsevier.com/locate/automatica"
"5383"|"IND ENG CHEM RES"|"Industrial & Engineering Chemistry Research"|"http://pubs.acs.org/journal/iecred"
"919"|"PNAS"|"Proceedings of The National Academy of Sciences"|"http://www.pnas.org/"
"14303"|""|"Fuel and Energy Abstracts"|""
"299"|"CORR"|"Computing Research Repository"|"http://arxiv.org/corr/home"
"919"|"PNAS"|"Proceedings of The National Academy of Sciences"|"http://www.pnas.org/"
"468"|""|"ACM Siggraph Computer Graphics"|"http://www.siggraph.org/publications/newsletter"
"8002"|"J NEUROL NEUROSURG PSYCHIAT"|"Journal of Neurology Neurosurgery and Psychiatry"|"http://jnnp.bmj.com/"
"5342"|"IEEE TRANS CONTROL SYST TECHN"|"IEEE Transactions on Control Systems Technology"|"http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=87"
"2430"|"ACTA OTO-LARYNGOL"|"Acta Oto-laryngologica"|"http://informahealthcare.com/oto"
"8048"|""|"Neuroinformatics"|"http://www.springer.com/biomed/neuroscience/journal/12021"
"1941"|"CHEM ENG J"|"Chemical Engineering Journal"|""
"8570"|"PHYS REV LETT"|"Physical Review Letters"|"http://prl.aps.org/"
"7524"|"PLOS PATHOG"|"PLOS Pathogens"|"http://1553-7374.plosjournals.org/"
"407"|""|"Neuroimage"|"http://www.apnet.com/www/journal/ni.htm"
"468"|""|"ACM Siggraph Computer Graphics"|"http://www.siggraph.org/publications/newsletter"
"299"|"CORR"|"Computing Research Repository"|"http://arxiv.org/corr/home"
"2800"|"CANCER EPIDEM BIOMARKER PREV"|"Cancer Epidemiology Biomarkers & Prevention"|"http://cebp.aacrjournals.org/"
"30"|"IGPL"|"Logic Journal of The Igpl / Bulletin of The Igpl"|"http://www3.oup.co.uk/jigpal/"
"2083"|"J AM CHEM SOC"|"Journal of The American Chemical Society"|"http://pubs.acs.org/journal/jacsat"
"36"|"INFORMATICASI"|"Informatica (slovenia)"|"http://ai.ijs.si/informatica/"
"8582"|"PHYSICA B"|"Physica B-condensed Matter"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/505712/description#description"
"8057"|""|"Neuron"|"http://www.cell.com/neuron/"
"6091"|"J ENVIRON QUAL"|"Journal of Environmental Quality"|"https://www.agronomy.org/publications/jeq"
"407"|""|"Neuroimage"|"http://www.apnet.com/www/journal/ni.htm"
"1601"|"FEBS LETT"|"Febs Letters"|"http://www.sciencedirect.com/science/journal/00145793"
"1601"|"FEBS LETT"|"Febs Letters"|"http://www.sciencedirect.com/science/journal/00145793"
"1973"|"CHEM-ING-TECH"|"Chemie Ingenieur Technik"|""
"407"|""|"Neuroimage"|"http://www.apnet.com/www/journal/ni.htm"
"7758"|"MOL CELL BIOL"|"Molecular and Cellular Biology"|"http://mcb.asm.org/"
"7758"|"MOL CELL BIOL"|"Molecular and Cellular Biology"|"http://mcb.asm.org/"
"796"|"AMC"|"Applied Mathematics and Computation"|"www.elsevier.com/locate/amc"
"8575"|"PHYS STATUS SOLIDI A-APPL MAT"|"Physica Status Solidi A-applications and Materials Science"|"http://www.interscience.wiley.com/jpages/0031-8965/"
"8567"|"PHYS REV C"|"Physical Review C"|"http://prc.aps.org/"
"2083"|"J AM CHEM SOC"|"Journal of The American Chemical Society"|"http://pubs.acs.org/journal/jacsat"
"17225"|""|"Juvenile Court Judges Journal"|""
"188"|"NAR"|"Nucleic Acids Research"|"http://nar.oupjournals.org/"
"188"|"NAR"|"Nucleic Acids Research"|"http://nar.oupjournals.org/"
"8503"|"J SYNCHROTRON RADIAT"|"Journal of Synchrotron Radiation"|"http://journals.iucr.org/s/journalhomepage.html"
"8527"|"NUCL PHYS A"|"Nuclear Physics A"|"http://www.sciencedirect.com/science/journal/03759474"
"4915"|"J POLIT ECON"|"Journal of Political Economy"|"http://www.jstor.org/action/showPublication?journalCode=jpoliecon"
"171"|"AMAI"|"Annals of Mathematics and Artificial Intelligence"|"http://www.wkap.nl/prod/j/1012-2443"
"4496"|"COMPUT MATH APPL"|"Computers & Mathematics With Applications"|""
"146"|"JWE"|"Journal of Web Engineering"|"http://www.rintonpress.com/journals/jwe/"
"25"|"PAMI"|"IEEE Transactions on Pattern Analysis and Machine Intelligence"|"http://computer.org/tpami/"
"297"|"CJ"|"The Computer Journal"|"http://www.oup.co.uk/computer_journal/"
"4854"|"J ECON HIST"|"Journal of Economic History"|"http://journals.cambridge.org/action/displayJournal?jid=JEH"
"2858"|""|"Circulation"|"http://circ.ahajournals.org/"
"20936"|""|"Information Technology & Tourism"|""
"20936"|""|"Information Technology & Tourism"|""
"7889"|"BEHAV BRAIN SCI"|"Behavioral and Brain Sciences"|"http://journals.cambridge.org/action/displayJournal?jid=BBS"
"4839"|"J COMP ECON"|"Journal of Comparative Economics"|"http://www.sciencedirect.com/science/journal/01475967"
"4486"|"COMPUT ELECTRON AGRIC"|"Computers and Electronics in Agriculture"|""
"5414"|"INT J ELEC POWER ENERG SYST"|"International Journal of Electrical Power & Energy Systems"|"http://www.sciencedirect.com/science/journal/01420615"
"3583"|"J GASTROENTEROL HEPATOL"|"Journal of Gastroenterology and Hepatology"|"http://www.wiley.com/bw/journal.asp?ref=0815-9319"
"2124"|"J CRYST GROWTH"|"Journal of Crystal Growth"|"http://www.sciencedirect.com/science/journal/00220248"
"9788"|"J MEM LANG"|"Journal of Memory and Language"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/622887/description#description"
"8202"|"EUR J PHARM BIOPHARM"|"European Journal of Pharmaceutics and Biopharmaceutics"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/600120/description#description"
"842"|"FoCM"|"Foundations of Computational Mathematics"|"http://www.springerlink.com/content/106038/"
"23"|"TMI"|"IEEE Transactions on Medical Imaging"|"http://www.ieee-tmi.org/"
"25"|"PAMI"|"IEEE Transactions on Pattern Analysis and Machine Intelligence"|"http://computer.org/tpami/"
"5139"|"BLDG ENVIRON"|"Building and Environment"|"http://www.sciencedirect.com/science/journal/03601323"
"8558"|"PHYS LETT B"|"Physics Letters B"|"http://www.sciencedirect.com/science/journal/03702693"
"8558"|"PHYS LETT B"|"Physics Letters B"|"http://www.sciencedirect.com/science/journal/03702693"
"4389"|"TRANSPLANT PROC"|"Transplantation Proceedings"|"http://www.sciencedirect.com/science/journal/00411345"
"2617"|"ARCH DERMATOL"|"Archives of Dermatology"|"http://archderm.ama-assn.org/"
"2617"|"ARCH DERMATOL"|"Archives of Dermatology"|"http://archderm.ama-assn.org/"
"9950"|""|"Psychopathology"|"http://www.sciencedaily.com/articles/p/psychopathology.htm"
"2902"|"CLIN J PAIN"|"Clinical Journal of Pain"|"http://journals.lww.com/clinicalpain/pages/default.aspx"
"7737"|"J MOL BIOL"|"Journal of Molecular Biology"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/622890/authorinstructions"
"5653"|"MATH COMPUT MODELLING"|"Mathematical and Computer Modelling"|"http://www.sciencedirect.com/science/journal/08957177"
"46"|"IPL"|"Information Processing Letters"|"www.elsevier.com/locate/ipl"
"2800"|"CANCER EPIDEM BIOMARKER PREV"|"Cancer Epidemiology Biomarkers & Prevention"|"http://cebp.aacrjournals.org/"
"796"|"AMC"|"Applied Mathematics and Computation"|"www.elsevier.com/locate/amc"
"8576"|"PHYS STATUS SOLIDI B-BASIC SO"|"Physica Status Solidi B-basic Solid State Physics"|"http://www.interscience.wiley.com/jpages/0370-1972/"
"248"|""|"Science"|"http://www.sciencemag.org/"
"14303"|""|"Fuel and Energy Abstracts"|""
"3768"|"J VISION"|"Journal of Vision"|"http://www.journalofvision.org/"
"6619"|"CLIN EXP IMMUNOL"|"Clinical and Experimental Immunology"|"http://www.interscience.wiley.com/jpages/0009-9104/"
"5354"|"IEEE TRANS MICROWAVE THEORY"|"IEEE Transactions on Microwave Theory and Techniques"|"http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=22"
"17032"|""|"Leadership in Health Services"|"http://www.emeraldinsight.com/journals.htm?issn=1751-1879"
"8568"|"PHYS REV D"|"Physical Review D"|"http://prd.aps.org/"
"188"|"NAR"|"Nucleic Acids Research"|"http://nar.oupjournals.org/"
"248"|""|"Science"|"http://www.sciencemag.org/"
"7697"|"GENOME RES"|"Genome Research"|"http://genome.cshlp.org/"
"2083"|"J AM CHEM SOC"|"Journal of The American Chemical Society"|"http://pubs.acs.org/journal/jacsat"
"7415"|"TRANS AMER MATH SOC"|"Transactions of The American Mathematical Society"|"http://www.ams.org/tran/"
"7415"|"TRANS AMER MATH SOC"|"Transactions of The American Mathematical Society"|"http://www.ams.org/tran/"
"1792"|"PROTEINS"|"Proteins-structure Function and Bioinformatics"|"http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0134"
"850"|"TCSV"|"IEEE Transactions on Circuits and Systems for Video Technology"|"http://tcsvt.polito.it/"
"6112"|"SOIL SEDIMENT CONTAM"|"Soil & Sediment Contamination"|"http://www.tandf.co.uk/journals/titles/15320383.asp"
"5707"|"NUCL INSTRUM METH PHYS RES A"|"Nuclear Instruments & Methods in Physics Research Section A-accelerators Spectrometers Detectors and Associated Equipment"|"http://www.sciencedirect.com/science/journal/01689002"
"5383"|"IND ENG CHEM RES"|"Industrial & Engineering Chemistry Research"|"http://pubs.acs.org/journal/iecred"
"8582"|"PHYSICA B"|"Physica B-condensed Matter"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/505712/description#description"
"5894"|"WIREL PERS COMMUN"|"Wireless Personal Communications"|"http://www.springer.com/engineering/signals/journal/11277"
"7889"|"BEHAV BRAIN SCI"|"Behavioral and Brain Sciences"|"http://journals.cambridge.org/action/displayJournal?jid=BBS"
"816"|""|"Computers, Environment and Urban Systems"|"www.elsevier.com/locate/compenvurbsys/"
"8494"|"J PLASMA PHYS"|"Journal of Plasma Physics"|"http://journals.cambridge.org/action/displayJournal?jid=PLA"
"9629"|"EDUC PSYCHOL MEAS"|"Educational and Psychological Measurement"|"http://epm.sagepub.com/"
"8558"|"PHYS LETT B"|"Physics Letters B"|"http://www.sciencedirect.com/science/journal/03702693"
"1946"|"CHEM ENG SCI"|"Chemical Engineering Science"|""
"5383"|"IND ENG CHEM RES"|"Industrial & Engineering Chemistry Research"|"http://pubs.acs.org/journal/iecred"
"67"|"IJAR"|"International Journal of Approximate Reasoning"|"http://www.sciencedirect.com/science/journal/0888613X"
"67"|"IJAR"|"International Journal of Approximate Reasoning"|"http://www.sciencedirect.com/science/journal/0888613X"
"8570"|"PHYS REV LETT"|"Physical Review Letters"|"http://prl.aps.org/"
"8156"|"CHEM RES TOXICOL"|"Chemical Research in Toxicology"|"http://pubs.acs.org/journal/crtoec"
"4847"|"J DEVELOP ECON"|"Journal of Development Economics"|"http://www.sciencedirect.com/science/journal/03043878"
"248"|""|"Science"|"http://www.sciencemag.org/"
"804"|""|"BMC Bioinformatics"|"www.biomedcentral.com/bmcbioinformatics/"
"5383"|"IND ENG CHEM RES"|"Industrial & Engineering Chemistry Research"|"http://pubs.acs.org/journal/iecred"
"18"|"TC"|"IEEE Transactions on Computers"|"http://www.computer.org/portal/web/tc"
"7779"|"NAT GENET"|"Nature Genetics"|"http://www.nature.com/ng/index.html"
"7779"|"NAT GENET"|"Nature Genetics"|"http://www.nature.com/ng/index.html"
"8469"|"J MATH PHYS-NY"|"Journal of Mathematical Physics"|"http://ojps.aip.org/jmp"
"7556"|"AMER J HUM GENET"|"American Journal of Human Genetics"|"http://www.ajhg.org/"
"4389"|"TRANSPLANT PROC"|"Transplantation Proceedings"|"http://www.sciencedirect.com/science/journal/00411345"
"4389"|"TRANSPLANT PROC"|"Transplantation Proceedings"|"http://www.sciencedirect.com/science/journal/00411345"
"6846"|"J MATER SCI"|"Journal of Materials Science"|"http://www.springerlink.com/content/100181/"
"27"|"TSE"|"IEEE Transactions on Software Engineering"|"http://ieeexplore.ieee.org/servlet/opac?punumber=32"
"2754"|"BRIT J DERMATOL"|"British Journal of Dermatology"|"http://www.wiley.com/bw/journal.asp?ref=0007-0963"
"2754"|"BRIT J DERMATOL"|"British Journal of Dermatology"|"http://www.wiley.com/bw/journal.asp?ref=0007-0963"
"8582"|"PHYSICA B"|"Physica B-condensed Matter"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/505712/description#description"
"6846"|"J MATER SCI"|"Journal of Materials Science"|"http://www.springerlink.com/content/100181/"
"9570"|"CAN J BEHAV SCI"|"Canadian Journal of Behavioural Science-revue Canadienne Des Sciences Du Comportement"|"http://psycnet.apa.org/journals/cbs/"
"4496"|"COMPUT MATH APPL"|"Computers & Mathematics With Applications"|""
"8566"|"PHYS REV B"|"Physical Review B"|"http://prb.aps.org/"
"7779"|"NAT GENET"|"Nature Genetics"|"http://www.nature.com/ng/index.html"
"812"|""|"Computer Speech & Language"|"www.elsevier.com/locate/csl"
"8422"|"IEEE TRANS MAGN"|"IEEE Transactions on Magnetics"|"http://ieeexplore.ieee.org/servlet/opac?punumber=20"
"4460"|"Z GASTROENTEROL"|"Zeitschrift Fur Gastroenterologie"|"http://www.thieme-connect.com/ejournals/toc/zfg"
"3223"|""|"Gastroenterology"|"http://www.gastrojournal.org/"
"5328"|"IEEE SENS J"|"IEEE Sensors Journal"|"http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=7361"
"18"|"TC"|"IEEE Transactions on Computers"|"http://www.computer.org/portal/web/tc"
"8378"|"CLASS QUANTUM GRAVITY"|"Classical and Quantum Gravity"|"http://www.iop.org/Journals/CQG"
"3626"|"J INVEST DERMATOL"|"Journal of Investigative Dermatology"|"http://www.nature.com/jid/index.html"
"3626"|"J INVEST DERMATOL"|"Journal of Investigative Dermatology"|"http://www.nature.com/jid/index.html"
"6091"|"J ENVIRON QUAL"|"Journal of Environmental Quality"|"https://www.agronomy.org/publications/jeq"
"7737"|"J MOL BIOL"|"Journal of Molecular Biology"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/622890/authorinstructions"
"7148"|"DISCRETE CONTIN DYN SYST"|"Discrete and Continuous Dynamical Systems"|"http://www.scimagojr.com/journalsearch.php?q=75869&tip=sid"
"15278"|""|"Canadian Journal of Psychology/revue Canadienne De Psychologie"|""
"8566"|"PHYS REV B"|"Physical Review B"|"http://prb.aps.org/"
"5583"|"J OPTIMIZ THEOR APPL"|"Journal of Optimization Theory and Applications"|"http://www.springerlink.com/content/104801/"
"1275"|"J DAIRY SCI"|"Journal of Dairy Science"|"http://www.journalofdairyscience.org/"
"6846"|"J MATER SCI"|"Journal of Materials Science"|"http://www.springerlink.com/content/100181/"
"8396"|"EUR PHYS J C"|"European Physical Journal C"|"http://www.springerlink.com/openurl.asp?genre=journal&issn=1434-6044"
"19318"|""|"Brazilian Dental Journal"|"http://www.forp.usp.br/bdj/"
"20495"|""|"Issues in Mental Health Nursing"|"http://informahealthcare.com/loi/mhn"
"4460"|"Z GASTROENTEROL"|"Zeitschrift Fur Gastroenterologie"|"http://www.thieme-connect.com/ejournals/toc/zfg"
"299"|"CORR"|"Computing Research Repository"|"http://arxiv.org/corr/home"
"299"|"CORR"|"Computing Research Repository"|"http://arxiv.org/corr/home"
"8558"|"PHYS LETT B"|"Physics Letters B"|"http://www.sciencedirect.com/science/journal/03702693"
"1973"|"CHEM-ING-TECH"|"Chemie Ingenieur Technik"|""
"1792"|"PROTEINS"|"Proteins-structure Function and Bioinformatics"|"http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0134"
"16670"|""|"Journal of Physics C: Solid State Physics"|"http://www.iop.org/Journals/JPhysC"
"29"|"TVCG"|"IEEE Transactions on Visualization and Computer Graphics"|"www.computer.org/tvcg/"
"8486"|"J PHYS CHEM SOLIDS"|"Journal of Physics and Chemistry of Solids"|"http://www.sciencedirect.com/science/journal/00223697"
"7807"|""|"Structure"|"http://www.cell.com/structure/"
"3041"|"DEUT MED WOCHENSCHR"|"Deutsche Medizinische Wochenschrift"|"http://www.thieme.de/dmw/index.html"
"8528"|"NUCL PHYS B"|"Nuclear Physics B"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/505716/description#description"
"919"|"PNAS"|"Proceedings of The National Academy of Sciences"|"http://www.pnas.org/"
"2095"|"JBCS"|"Journal of The Brazilian Chemical Society"|"http://jbcs.sbq.org.br/"
"4390"|""|"Transplantation"|"http://journals.lww.com/transplantjournal/pages/default.aspx"
"8570"|"PHYS REV LETT"|"Physical Review Letters"|"http://prl.aps.org/"
"1937"|"CHEM COMMUN"|"Chemical Communications"|"http://pubs.rsc.org/en/journals/journalissues/cc"
"4915"|"J POLIT ECON"|"Journal of Political Economy"|"http://www.jstor.org/action/showPublication?journalCode=jpoliecon"
"6149"|"PLANT SOIL"|"Plant and Soil"|""
"6846"|"J MATER SCI"|"Journal of Materials Science"|"http://www.springerlink.com/content/100181/"
"3428"|"IRISH J MED SCI"|"Irish Journal of Medical Science"|"http://www.ijms.ie/"
"3428"|"IRISH J MED SCI"|"Irish Journal of Medical Science"|"http://www.ijms.ie/"
"9763"|"J EXP PSYCHOL-ANIM BEHAV PROC"|"Journal of Experimental Psychology-animal Behavior Processes"|"http://www.apa.org/pubs/journals/xan/index.aspx"
"6824"|"J COMPOS TECH RES"|"Journal of Composites Technology & Research"|"http://www.astm.org/DIGITAL_LIBRARY/JOURNALS/COMPTECH/index.html"
"5679"|"MICROELECTRON ENG"|"Microelectronic Engineering"|"http://www.sciencedirect.com/science/journal/01679317"
"3979"|"NICOTINE TOB RES"|"Nicotine & Tobacco Research"|"http://ntr.oxfordjournals.org/"
"4613"|"AGR ECON"|"Agricultural Economics"|"http://www.iaae-agecon.org/"
"7779"|"NAT GENET"|"Nature Genetics"|"http://www.nature.com/ng/index.html"
"7779"|"NAT GENET"|"Nature Genetics"|"http://www.nature.com/ng/index.html"
"8423"|"IEEE TRANS NUCL SCI"|"IEEE Transactions on Nuclear Science"|"http://ieeexplore.ieee.org/servlet/opac?punumber=23"
"5679"|"MICROELECTRON ENG"|"Microelectronic Engineering"|"http://www.sciencedirect.com/science/journal/01679317"
"9917"|"PSYCHOL BULL"|"Psychological Bulletin"|"http://www.apa.org/pubs/journals/bul/index.aspx"
"3443"|"J ALLERG CLIN IMMUNOL"|"Journal of Allergy and Clinical Immunology"|"http://www.jacionline.org/"
"3443"|"J ALLERG CLIN IMMUNOL"|"Journal of Allergy and Clinical Immunology"|"http://www.jacionline.org/"
"8156"|"CHEM RES TOXICOL"|"Chemical Research in Toxicology"|"http://pubs.acs.org/journal/crtoec"
"8582"|"PHYSICA B"|"Physica B-condensed Matter"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/505712/description#description"
"8396"|"EUR PHYS J C"|"European Physical Journal C"|"http://www.springerlink.com/openurl.asp?genre=journal&issn=1434-6044"
"373"|"IJCV"|"International Journal of Computer Vision"|"http://www.wkap.nl/journalhome.htm/0920-5691"
"1421"|"ANAL BIOCHEM"|"Analytical Biochemistry"|"http://www.sciencedirect.com/science/journal/00032697"
"7779"|"NAT GENET"|"Nature Genetics"|"http://www.nature.com/ng/index.html"
"7779"|"NAT GENET"|"Nature Genetics"|"http://www.nature.com/ng/index.html"
"20567"|""|"Transportation Research Record"|"http://trb.metapress.com/home/main.mpx"
"3443"|"J ALLERG CLIN IMMUNOL"|"Journal of Allergy and Clinical Immunology"|"http://www.jacionline.org/"
"3443"|"J ALLERG CLIN IMMUNOL"|"Journal of Allergy and Clinical Immunology"|"http://www.jacionline.org/"
"6846"|"J MATER SCI"|"Journal of Materials Science"|"http://www.springerlink.com/content/100181/"
"8965"|""|"Hydrobiologia"|""
"299"|"CORR"|"Computing Research Repository"|"http://arxiv.org/corr/home"
"9244"|"PHOTOSYNTH RES"|"Photosynthesis Research"|""
"2875"|"CLIN DERMATOL"|"Clinics in Dermatology"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/505757/description#description"
"6929"|"METALL MATER TRANS A"|"Metallurgical and Materials Transactions A-physical Metallurgy and Materials Science"|"http://www.springerlink.com/content/120437/"
"3115"|"EUR ARCH OTO-RHINO-LARYNGOL"|"European Archives of Oto-rhino-laryngology"|"http://www.springer.com/medicine/otorhinolaryngology/journal/405"
"3136"|"EUR J EPIDEMIOL"|"European Journal of Epidemiology"|"http://www.springer.com/public+health/journal/10654"
"2124"|"J CRYST GROWTH"|"Journal of Crystal Growth"|"http://www.sciencedirect.com/science/journal/00220248"
"407"|""|"Neuroimage"|"http://www.apnet.com/www/journal/ni.htm"
"43"|"INFFUS"|"Information Fusion"|"http://www.elsevier.com/locate/inffus"
"43"|"INFFUS"|"Information Fusion"|"http://www.elsevier.com/locate/inffus"
"5383"|"IND ENG CHEM RES"|"Industrial & Engineering Chemistry Research"|"http://pubs.acs.org/journal/iecred"
"25"|"PAMI"|"IEEE Transactions on Pattern Analysis and Machine Intelligence"|"http://computer.org/tpami/"
"25"|"PAMI"|"IEEE Transactions on Pattern Analysis and Machine Intelligence"|"http://computer.org/tpami/"
"2169"|"J PHYS CHEM B"|"Journal of Physical Chemistry B"|"http://pubs.acs.org/journal/jpcbfk"
"2169"|"J PHYS CHEM B"|"Journal of Physical Chemistry B"|"http://pubs.acs.org/journal/jpcbfk"
"6091"|"J ENVIRON QUAL"|"Journal of Environmental Quality"|"https://www.agronomy.org/publications/jeq"
"2168"|"J PHYS CHEM A"|"Journal of Physical Chemistry A"|"http://pubs.acs.org/journal/jpcafh"
"1879"|"FRESENIUS J ANAL CHEM"|"Fresenius Journal of Analytical Chemistry"|"http://www.springerlink.com/content/110258/"
"6951"|"OPT MATER"|"Optical Materials"|"http://www.sciencedirect.com/science/journal/09253467"
"18"|"TC"|"IEEE Transactions on Computers"|"http://www.computer.org/portal/web/tc"
"7737"|"J MOL BIOL"|"Journal of Molecular Biology"|"http://www.elsevier.com/wps/find/journaldescription.cws_home/622890/authorinstructions"
"1729"|"METH ENZYMOLOGY"|"Methods in Enzymology"|"http://www.sciencedirect.com/science/journal/00766879"
"5354"|"IEEE TRANS MICROWAVE THEORY"|"IEEE Transactions on Microwave Theory and Techniques"|"http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=22"
