"id"|"shortname"|"fullname"|"homepage"
"706"|"FOCS"|"IEEE Symposium on Foundations of Computer Science"|"http://theory.stanford.edu/focs2010/"
"80"|"IPDPS(IPPS)"|"International Parallel and Distributed Processing Symposium/International Parallel Processing Symposium"|"http://www.ipdps.org/"
"1073"|"ICC"|"IEEE International Conference on Communications"|"http://www.ieee-icc.org/2011/"
"1563"|"SIGGRAPH"|"Annual Conference on Computer Graphics"|"http://www.siggraph.org/s2011/"
"1108"|"ICPR"|"International Conference on Pattern Recognition"|"http://www.icpr2012.org/"
"38"|"ICRA"|"International Conference on Robotics and Automation"|"http://www.icra2011.org/show.asp?id=35"
"92"|"ISMVL"|"IEEE International Symposium on Multiple-Valued Logic"|"http://ticsp.cs.tut.fi/ISMVL/index.htm"
"648"|"DS"|"IFIP Working Conference on Database Semantics"|"http://www.informatik.uni-trier.de/~ley/db/conf/ds/index.html"
"792"|"CIARP"|"Iberoamerican Congress on Pattern Recognition CIARP"|"http://www.ciarp.org/xvi/index.php"
"526"|"WWW"|"World Wide Web Conference Series"|"http://wwwconference.org/www2011/"
"112"|""|"Java Grande"|"http://charm.cs.uiuc.edu/javagrandeIscope/"
"2821"|"IROS"|"International Conference on Intelligent RObots and Systems - IROS"|"http://www.iros2011.org/"
"961"|""|"EvoWorkshops"|"http://www.informatik.uni-trier.de/~ley/db/conf/evoW/index.html"
"1983"|"FECS"|"Conference on Frontiers in Education"|"http://www.world-academy-of-science.org/worldcomp11/ws/conferences/fecs11"
"2699"|"ICCS"|"International Conference on Computational Science"|"http://www.iccs-meeting.org/iccs2011"
"2699"|"ICCS"|"International Conference on Computational Science"|"http://www.iccs-meeting.org/iccs2011"
"324"|"SAC"|"ACM Symposium on Applied Computing"|"http://sac2011.ryerson.ca/call_for_paper.html"
"26"|"ICEIS"|"International Conference on Enterprise Information Systems"|"http://www.iceis.org/"
"21"|"ICDCS"|"International Conference on Distributed Computing Systems"|"http://www.seas.gwu.edu/~cheng/ICDCS2011/index.html"
"657"|"ECCV"|"European Conference on Computer Vision"|"http://eccv2012.unifi.it/"
"2998"|"VL"|"IEEE Symposium on Visual Languages"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000793"
"597"|"COOTS"|"Conference on Object-Oriented Technologies and Systems"|"http://www.informatik.uni-trier.de/~ley/db/conf/coots/index.html"
"838"|"CVPR"|"Computer Vision and Pattern Recognition"|"http://cvpr2011.org/"
"488"|"WETICE"|"Workshop on Enabling Technologies: Infrastructure for Collaborative Enterprises"|"http://www.informatik.uni-trier.de/~ley/db/conf/wetice/index.html"
"1437"|""|"OTM Workshops"|"http://www.informatik.uni-trier.de/~ley/db/conf/otm/index.html"
"1437"|""|"OTM Workshops"|"http://www.informatik.uni-trier.de/~ley/db/conf/otm/index.html"
"368"|"SIGIR"|"Research and Development in Information Retrieval"|"http://www.sigir2011.org"
"366"|"SIBGRAPI"|"Brazilian Symposium on Computer Graphics and Image Processing"|"http://www.informatik.uni-trier.de/~ley/db/conf/sibgrapi/index.html"
"4247"|"CLEO/Pacific Rim"|"Pacific Rim Conference on Lasers and Electro-Optics"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000414"
"22"|"ICDE"|"International Conference on Data Engineering"|"http://www.icde2011.org/"
"370"|"SIGMOD"|"International Conference on Management of Data"|"http://www.sigmod2011.org/"
"590"|"SOCG"|"Symposium on Computational Geometry"|"http://socg2011.inria.fr/"
"4393"|"MTT"|"Microwave, MTT-S International Symposium"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000460"
"49"|"ICWS"|"International Conference on Web Services"|"http://www.icws.org"
"49"|"ICWS"|"International Conference on Web Services"|"http://www.icws.org"
"291"|"ALP"|"Algebraic and Logic Programming"|"http://www.informatik.uni-trier.de/~ley/db/conf/alp/index.html"
"38"|"ICRA"|"International Conference on Robotics and Automation"|"http://www.icra2011.org/show.asp?id=35"
"1516"|""|"Bildverarbeitung fur die Medizin"|"http://www.bvm-workshop.org/"
"1968"|"EUROPKI"|"European Public Key Infrastructure Workshop"|""
"1968"|"EUROPKI"|"European Public Key Infrastructure Workshop"|""
"33"|"ICMENS"|"International Conference on MEMS, NANO, and Smart Systems"|"http://www.informatik.uni-trier.de/~ley/db/conf/icmens/index.html"
"618"|"DATE"|"Design, Automation, and Test in Europe"|"http://www.date-conference.com/"
"1181"|""|"Integrated Network Management"|"http://www.ieee-im.org/"
"1181"|""|"Integrated Network Management"|"http://www.ieee-im.org/"
"223"|"PODS"|"Symposium on Principles of Database Systems"|"http://www.sigmod2011.org/"
"120"|"KDD"|"Knowledge Discovery and Data Mining"|"http://kdd.org/kdd/2011/"
"4304"|"APSURSI"|"Antennas and Propagation Society International Symposium"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000033"
"1443"|""|"Passive and Active Network Measurement"|"http://pam2011.gatech.edu/cfp.shtml"
"4139"|"I2MTC"|"IEEE Instrumentation and Measurement Technology Conference"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000377"
"204"|"PAKDD"|"Pacific-Asia Conference on Knowledge Discovery and Data Mining"|"http://pakdd2011.pakdd.org/"
"548"|"CADE"|"Conference on Automated Deduction"|"http://cade23.ii.uni.wroc.pl/call-for-papers/"
"590"|"SOCG"|"Symposium on Computational Geometry"|"http://socg2011.inria.fr/"
"368"|"SIGIR"|"Research and Development in Information Retrieval"|"http://www.sigir2011.org"
"2771"|"ICASSP"|"International Conference on Acoustics, Speech, and Signal Processing"|"http://www.icassp2011.com/"
"1351"|"MICCAI"|"Medical Image Computing and Computer-Assisted Intervention"|"http://www.miccai2011.org/"
"1201"|"INTERACT"|"IFIP Conference on Human-Computer Interaction"|"http://www.interact2011.org"
"4139"|"I2MTC"|"IEEE Instrumentation and Measurement Technology Conference"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000377"
"40"|"ICSE"|"International Conference on Software Engineering"|"http://2011.icse-conferences.org/"
"1096"|"ICIP"|"International Conference on Image Processing"|"http://www.icip2011.com/"
"195"|"ER(OOER)"|""|"http://er2011.ulb.ac.be/"
"644"|"DOLAP"|"International Workshop on Data Warehousing and OLAP"|"http://www.informatik.uni-trier.de/~ley/db/conf/dolap/index.html"
"7"|"IC-AI"|"International Conference on Artificial Intelligence"|"http://www.world-academy-of-science.org/worldcomp11/ws/conferences/icai11"
"838"|"CVPR"|"Computer Vision and Pattern Recognition"|"http://cvpr2011.org/"
"1541"|"SBRN"|"Brazilian Symposium on Neural Networks"|"http://www.informatik.uni-trier.de/~ley/db/conf/sbrn/index.html"
"69"|"INFOCOM"|"IEEE INFOCOM"|"http://www.ieee-infocom.org/2011/"
"1644"|"AICPS"|"ACM International Conference Proceeding Series"|""
"230"|"PPSC"|"Parallel Processing for Scientific Computing"|"http://www.siam.org/meetings/pp10/"
"2821"|"IROS"|"International Conference on Intelligent RObots and Systems - IROS"|"http://www.iros2011.org/"
"4051"|"FUSION"|"International Conference on Information Fusion"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000362"
"4051"|"FUSION"|"International Conference on Information Fusion"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000362"
"1516"|""|"Bildverarbeitung fur die Medizin"|"http://www.bvm-workshop.org/"
"1108"|"ICPR"|"International Conference on Pattern Recognition"|"http://www.icpr2012.org/"
"838"|"CVPR"|"Computer Vision and Pattern Recognition"|"http://cvpr2011.org/"
"437"|"UML"|"The Unified Modeling Language"|"http://models2010.ifi.uio.no/"
"263"|""|"ACM Southeast Regional Conference"|"http://www.informatik.uni-trier.de/~ley/db/conf/ACMse/index.html"
"2821"|"IROS"|"International Conference on Intelligent RObots and Systems - IROS"|"http://www.iros2011.org/"
"254"|"AAMAS(Agents)"|"Autonomous Agents & Multiagent Systems/International Conference on Autonomous Agents"|"http://www.aamas2011.tw/index.html"
"654"|"ECAI"|"European Conference on Artificial Intelligence"|"http://ecai2010.appia.pt/"
"2118"|"IRMA"|"IRMA Conference"|"http://www.irma-international.org/"
"317"|"ATS"|"Asian Test Symposium"|"http://www.ecs.umass.edu/ece/ats11"
"4392"|"EuMC"|"Microwave, European Conference"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000454"
"30"|"ICISC"|"Information Security and Cryptology"|"http://www.informatik.uni-trier.de/~ley/db/conf/icisc/index.html"
"30"|"ICISC"|"Information Security and Cryptology"|"http://www.informatik.uni-trier.de/~ley/db/conf/icisc/index.html"
"1428"|"ONDM"|"Optical Network Design and Modelling"|"http://www.ondm2011.unibo.it"
"703"|"FMCAD"|"Formal Methods in Computer-Aided Design"|"http://www.fmcad.org/"
"616"|"DAS"|"Document Analysis Systems"|"http://www.cubs.buffalo.edu/DAS2010/"
"1130"|""|"IFIP TC12 Publications"|"http://www.informatik.uni-trier.de/~ley/db/conf/ifip12/index.html"
"4609"|"OFC"|"Optical Fiber Communication"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000522"
"2060"|"ICINCO"|"International Conference on Informatics in Control, Automation and Robotics"|"http://www.icinco.org"
"4393"|"MTT"|"Microwave, MTT-S International Symposium"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000460"
"747"|"VIEWS"|"Workshop on Materialized Views"|"http://www.informatik.uni-trier.de/~ley/db/conf/views/index.html"
"789"|"CHI"|"Computer Human Interaction"|"http://www.chi2011.org/"
"3455"|"CCA"|"IEEE Conference on Control Applications"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000166"
"1083"|"ICDAR"|"International Conference on Document Analysis and Recognition"|"http://www.icdar2011.org/"
"1036"|""|"Grid Computing"|"http://www.grid2010.org/"
"40"|"ICSE"|"International Conference on Software Engineering"|"http://2011.icse-conferences.org/"
"4139"|"I2MTC"|"IEEE Instrumentation and Measurement Technology Conference"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000377"
"2771"|"ICASSP"|"International Conference on Acoustics, Speech, and Signal Processing"|"http://www.icassp2011.com/"
"4293"|"ACC"|"American Control Conference"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000030"
"64"|"IJCAI"|"International Joint Conference on Artificial Intelligence"|"http://ijcai-11.iiia.csic.es/"
"2699"|"ICCS"|"International Conference on Computational Science"|"http://www.iccs-meeting.org/iccs2011"
"1293"|""|"Knowledge Intensive CAD"|"http://www.informatik.uni-trier.de/~ley/db/conf/kic/index.html"
"636"|"DLog"|"Description Logics"|"http://www.informatik.uni-trier.de/~ley/db/conf/dlog/index.html"
"2224"|"P2PKM"|"Peer-to-Peer Knowledge Management"|""
"838"|"CVPR"|"Computer Vision and Pattern Recognition"|"http://cvpr2011.org/"
"1437"|""|"OTM Workshops"|"http://www.informatik.uni-trier.de/~ley/db/conf/otm/index.html"
"1437"|""|"OTM Workshops"|"http://www.informatik.uni-trier.de/~ley/db/conf/otm/index.html"
"2819"|"CDC"|"Conference on Decision and Control"|"http://www.ieeecss.org/CAB/conferences/cdc2010/index.php"
"4139"|"I2MTC"|"IEEE Instrumentation and Measurement Technology Conference"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000377"
"80"|"IPDPS(IPPS)"|"International Parallel and Distributed Processing Symposium/International Parallel Processing Symposium"|"http://www.ipdps.org/"
"537"|"BioMED"|"Biomedical Engineering"|"http://www.iasted.org/conferences/home-723.html"
"1108"|"ICPR"|"International Conference on Pattern Recognition"|"http://www.icpr2012.org/"
"324"|"SAC"|"ACM Symposium on Applied Computing"|"http://sac2011.ryerson.ca/call_for_paper.html"
"5061"|"TRANSDUCERS"|"International Conference on Solid State Sensors and Actuators"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000712"
"342"|"SCCC"|"International Conference of the Chilean Computer Science Society"|"http://www.informatik.uni-trier.de/~ley/db/conf/sccc/index.html"
"255"|"ATAL"|"Autonomous Agents & Multiagent Systems/Agent Theories, Architectures, and Languages"|"http://www.informatik.uni-trier.de/~ley/db/conf/atal/index.html"
"386"|"SRDS"|"Symposium on Reliable Distributed Systems"|"http://lsd.ls.fi.upm.es/srds2011/"
"386"|"SRDS"|"Symposium on Reliable Distributed Systems"|"http://lsd.ls.fi.upm.es/srds2011/"
"1047"|""|"Heterogeneous Computing Workshop"|"http://www.informatik.uni-trier.de/~ley/db/conf/hcw/index.html"
"4397"|"MIKON"|"International Conference on Microwaves, Radar and Wireless Communications"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000461"
"172"|"MOBICOM"|"Mobile Computing and Networking"|"http://www.sigmobile.org/mobicom/2011/"
"4939"|"SENSORS"|"IEEE"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000662"
"4606"|"ECOC"|"European Conference on Optical Communication"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000520"
"1057"|"HPCN Europe"|"High-Performance Computing and Networking"|"http://www.informatik.uni-trier.de/~ley/db/conf/hpcn/index.html"
"3765"|"IECEC"|"Energy Conversion Engineering Intersociety Conference"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000266"
"12"|"ICANN"|"Int. Conference on Artificial Neural Networks"|"http://www.cis.hut.fi/icann2011/index.php"
"2974"|"IVEC"|"Vacuum Electronics, International Conference"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000779"
"616"|"DAS"|"Document Analysis Systems"|"http://www.cubs.buffalo.edu/DAS2010/"
"184"|"Networking"|"Networking"|"http://networking2011.org/call-sub/cfp.html"
"657"|"ECCV"|"European Conference on Computer Vision"|"http://eccv2012.unifi.it/"
"2829"|"ICNSC"|"International Conference on Networking, Sensing and Control"|"http://sinfras.com/conferences/icnsc2011/"
"2829"|"ICNSC"|"International Conference on Networking, Sensing and Control"|"http://sinfras.com/conferences/icnsc2011/"
"628"|"DEXA"|"Database and Expert Systems Applications"|"http://www.dexa.org/node/39"
"1486"|""|"Policies for Distributed Systems and Networks"|"http://www.informatik.uni-trier.de/~ley/db/conf/policy/index.html"
"2365"|"WAW"|"Workshop on Algorithms and Models for the Web-Graph"|"http://waw2011.math.wvu.edu/"
"1675"|"ITiCSE"|"Annual Joint Conference Integrating Technology into Computer Science Education"|"http://www.iticse2011.tu-darmstadt.de/"
"1073"|"ICC"|"IEEE International Conference on Communications"|"http://www.ieee-icc.org/2011/"
"91"|"ISMIS"|"International Syposium on Methodologies for Intelligent Systems"|"http://ismis2011.ii.pw.edu.pl"
"3455"|"CCA"|"IEEE Conference on Control Applications"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000166"
"610"|"DAC"|"Design Automation Conference"|"http://www2.dac.com/dac+2011.aspx"
"3906"|"GLOBECOM"|"Global Telecommunications Conference, . GLOBECOM . IEEE"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000308"
"370"|"SIGMOD"|"International Conference on Management of Data"|"http://www.sigmod2011.org/"
"1594"|"SSPR"|"International Workshop on Structural and Syntactic Pattern Recognition"|"http://www.rvg.ua.es/ssspr2010/"
"21"|"ICDCS"|"International Conference on Distributed Computing Systems"|"http://www.seas.gwu.edu/~cheng/ICDCS2011/index.html"
"115"|"JCDL"|"ACM/IEEE Joint Conference on Digital Libraries"|"http://www.jcdl.org/"
"187"|"NIPS"|"Neural Information Processing Systems"|"http://nips.cc/Conferences/2010/"
"1108"|"ICPR"|"International Conference on Pattern Recognition"|"http://www.icpr2012.org/"
"2819"|"CDC"|"Conference on Decision and Control"|"http://www.ieeecss.org/CAB/conferences/cdc2010/index.php"
"4119"|"IDC"|"Information, Decision and Control"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000373"
"4119"|"IDC"|"Information, Decision and Control"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000373"
"672"|"EKAW"|"Knowledge Acquisition, Modeling and Management"|"http://ekaw2010.inesc-id.pt/"
"357"|"SEKE"|"Software Engineering and Knowledge Engineering"|"http://www.ksi.edu/seke/seke11.html"
"318"|"AUS-AI"|"Australian Joint Conference on Artificial Intelligence"|"http://www.ourglocal.com/url/?url=http%3A%2F%2Fwww.it.murdoch.edu.au%2FAI2011"
"936"|"AIME"|"AI in Medicine in Europe"|"http://www.aimedicine.info/aime11/"
"628"|"DEXA"|"Database and Expert Systems Applications"|"http://www.dexa.org/node/39"
"1589"|""|"Storage and Retrieval for Image and Video Databases"|"http://www.informatik.uni-trier.de/~ley/db/conf/spieSR/index.html"
"736"|"HICSS"|"Hawaii International Conference on System Sciences"|"http://www.hicss.hawaii.edu/hicss_44/apahome44.htm"
"1014"|""|"Grid and Cooperative Computing"|"http://www.informatik.uni-trier.de/~ley/db/conf/gcc/index.html"
"2123"|"ISCC"|"International Symposium on Computers and Communications"|"http://www.ieee-iscc.org/2010/"
"559"|"CCS"|"ACM Conference on Computer and Communications Security"|"http://www.sigsac.org/ccs/CCS2011/"
"559"|"CCS"|"ACM Conference on Computer and Communications Security"|"http://www.sigsac.org/ccs/CCS2011/"
"90"|"ISMAR"|"International Symposium on Mixed and Augmented Reality"|"http://www.ismar11.org/"
"1516"|""|"Bildverarbeitung fur die Medizin"|"http://www.bvm-workshop.org/"
"437"|"UML"|"The Unified Modeling Language"|"http://models2010.ifi.uio.no/"
"35"|"ICML"|"International Conference on Machine Learning"|"http://www.icml2010.org/"
"38"|"ICRA"|"International Conference on Robotics and Automation"|"http://www.icra2011.org/show.asp?id=35"
"4643"|"PAC"|"Particle Accelerator, IEEE Conference"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000544"
"1705"|"XMLSEC"|"Workshop On XML Security"|""
"2479"|"CCECE"|"Canadian Conference on Electrical and Computer Engineering"|"http://www.ccece2011.org"
"1179"|""|"Intelligent Information Systems"|"http://www.informatik.uni-trier.de/~ley/db/conf/iis/index.html"
"1179"|""|"Intelligent Information Systems"|"http://www.informatik.uni-trier.de/~ley/db/conf/iis/index.html"
"386"|"SRDS"|"Symposium on Reliable Distributed Systems"|"http://lsd.ls.fi.upm.es/srds2011/"
"1348"|"Mobile HCI"|"Conference on Human-Computer Interaction with Mobile Devices and Services"|"http://www.informatik.uni-trier.de/~ley/db/conf/mhci/index.html"
"460"|""|"VLSI Design"|"http://www.informatik.uni-trier.de/~ley/db/conf/vlsid/index.html"
"270"|"ADBIS"|"Advances in Databases and Information Systems"|"http://www.ifs.tuwien.ac.at/ADBIS2011"
"2739"|"RO-MAN"|"IEEE International Symposium on Robot and Human Interactive Communication"|"http://www.ro-man2011.org"
"4928"|"CAS"|"Semiconductor, International Conference"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000650"
"4352"|"MEMS"|"IEEE International Conference on Micro Electro Mechanical Systems"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000438"
"386"|"SRDS"|"Symposium on Reliable Distributed Systems"|"http://lsd.ls.fi.upm.es/srds2011/"
"386"|"SRDS"|"Symposium on Reliable Distributed Systems"|"http://lsd.ls.fi.upm.es/srds2011/"
"458"|"VLDB"|"Very Large Data Bases"|"http://www.vldb.org/2011/"
"1032"|"GI"|"Graphics Interface"|"http://web.cs.dal.ca/~sbrooks/gi2011/"
"1289"|""|"JSAI Workshops"|"http://www.ai-gakkai.or.jp/jsai-isai/2011/index.html"
"1108"|"ICPR"|"International Conference on Pattern Recognition"|"http://www.icpr2012.org/"
"1050"|"HiPC"|"High Performance Computing"|"http://hosting.cs.vt.edu/hpc2011/"
"1050"|"HiPC"|"High Performance Computing"|"http://hosting.cs.vt.edu/hpc2011/"
"2357"|"W2GIS"|"Web and Wireless Geographical Information Systems"|"http://w2gis.org/"
"2413"|"WSDM"|"Web Search and Data Mining"|"http://www.wsdm2011.org/"
"508"|"WMC/WMP"|"Workshop on Membrane Computing/Workshop on Multiset Processing"|"http://www.informatik.uni-trier.de/~ley/db/conf/wmp/index.html"
"3744"|"ETS"|"Emerging Technologies Symposium"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001397"
"1276"|"IWVF"|"International Workshop on Visual Form"|"http://www.informatik.uni-trier.de/~ley/db/conf/iwvf/index.html"
"1181"|""|"Integrated Network Management"|"http://www.ieee-im.org/"
"526"|"WWW"|"World Wide Web Conference Series"|"http://wwwconference.org/www2011/"
"838"|"CVPR"|"Computer Vision and Pattern Recognition"|"http://cvpr2011.org/"
"745"|"Hypertext"|"ACM Conference on Hypertext"|"http://www.ht2010.org/"
"458"|"VLDB"|"Very Large Data Bases"|"http://www.vldb.org/2011/"
"567"|"CHARME"|"Conference on Correct Hardware Design and Verification Methods"|"http://www.informatik.uni-trier.de/~ley/db/conf/charme/index.html"
"200"|"PACT"|"International Conference on Parallel Architectures and Compilation Techniques"|"http://pactconf.org/"
"1199"|"AOSE"|"Agent-Oriented Software Engineering"|"http://distrinet.cs.kuleuven.be/events/aose/2011/"
"3484"|"CATCH"|"Cybersecurity Applications & Technology Conference For Homeland Security"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002686"
"1644"|"AICPS"|"ACM International Conference Proceeding Series"|""
"2821"|"IROS"|"International Conference on Intelligent RObots and Systems - IROS"|"http://www.iros2011.org/"
"638"|"DMDW"|"Design and Management of Data Warehouses"|"http://www.informatik.uni-trier.de/~ley/db/conf/dmdw/index.html"
"1096"|"ICIP"|"International Conference on Image Processing"|"http://www.icip2011.com/"
"1223"|"ISCAS"|"IEEE International Symposium on Circuits and Systems"|"http://www.iscas2011.org/"
"127"|"KR"|"Principles of Knowledge Representation and Reasoning"|"http://kr.org/KR2010/"
"2292"|"SKG"|"Semantics, Knowledge and Grid"|"http://www.culturegrid.net/skg2011/"
"3906"|"GLOBECOM"|"Global Telecommunications Conference, . GLOBECOM . IEEE"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000308"
"491"|"CIAA(WIA)"|"Workshop on Implementing Automata/Conference on Implementation and Application of Automata"|"http://ciaa-fsmnlp-2011.univ-tours.fr"
"101"|"ITC"|"International Test Conference"|"http://www.itctestweek.org/"
"172"|"MOBICOM"|"Mobile Computing and Networking"|"http://www.sigmobile.org/mobicom/2011/"
"460"|""|"VLSI Design"|"http://www.informatik.uni-trier.de/~ley/db/conf/vlsid/index.html"
"386"|"SRDS"|"Symposium on Reliable Distributed Systems"|"http://lsd.ls.fi.upm.es/srds2011/"
"386"|"SRDS"|"Symposium on Reliable Distributed Systems"|"http://lsd.ls.fi.upm.es/srds2011/"
"37"|"ICPP"|"International Conference on Parallel Processing"|"http://www.icpp2011.org/icpp2011.pdf"
"4293"|"ACC"|"American Control Conference"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000030"
"1073"|"ICC"|"IEEE International Conference on Communications"|"http://www.ieee-icc.org/2011/"
"5168"|"TELSIKS"|"International Conference on Telecommunications in Modern Satellite, Cable and Broadcasting Service"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000747"
"2819"|"CDC"|"Conference on Decision and Control"|"http://www.ieeecss.org/CAB/conferences/cdc2010/index.php"
"195"|"ER(OOER)"|""|"http://er2011.ulb.ac.be/"
"588"|"COLT"|"Computational Learning Theory"|"http://colt2011.sztaki.hu/"
"789"|"CHI"|"Computer Human Interaction"|"http://www.chi2011.org/"
"91"|"ISMIS"|"International Syposium on Methodologies for Intelligent Systems"|"http://ismis2011.ii.pw.edu.pl"
"610"|"DAC"|"Design Automation Conference"|"http://www2.dac.com/dac+2011.aspx"
"592"|"COMPSAC"|"International Computer Software and Applications Conference"|"http://www.compsac.org"
"2108"|""|"Informatiktage"|""
"2108"|""|"Informatiktage"|""
"187"|"NIPS"|"Neural Information Processing Systems"|"http://nips.cc/Conferences/2010/"
"657"|"ECCV"|"European Conference on Computer Vision"|"http://eccv2012.unifi.it/"
"22"|"ICDE"|"International Conference on Data Engineering"|"http://www.icde2011.org/"
"4609"|"OFC"|"Optical Fiber Communication"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000522"
"4392"|"EuMC"|"Microwave, European Conference"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000454"
"37"|"ICPP"|"International Conference on Parallel Processing"|"http://www.icpp2011.org/icpp2011.pdf"
"37"|"ICPP"|"International Conference on Parallel Processing"|"http://www.icpp2011.org/icpp2011.pdf"
"931"|""|"Evolutionary Multi-Criterion Optimization"|"http://www.informatik.uni-trier.de/~ley/db/conf/emo/index.html"
"21"|"ICDCS"|"International Conference on Distributed Computing Systems"|"http://www.seas.gwu.edu/~cheng/ICDCS2011/index.html"
"3996"|"ICIP"|"Image Processing, IEEE International Conference"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000349"
"2821"|"IROS"|"International Conference on Intelligent RObots and Systems - IROS"|"http://www.iros2011.org/"
"1807"|"AUIC"|"Australasian User Interface Conference"|"https://www.se.auckland.ac.nz/conferences/auic2011/"
"4609"|"OFC"|"Optical Fiber Communication"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000522"
"617"|"DASFAA"|"Database Systems for Advanced Applications"|"http://www.cintec.cuhk.edu.hk/DASFAA2011/"
"526"|"WWW"|"World Wide Web Conference Series"|"http://wwwconference.org/www2011/"
"4117"|"ICICS"|"International Conference on Information, Communications and Signal Processing"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000372"
"636"|"DLog"|"Description Logics"|"http://www.informatik.uni-trier.de/~ley/db/conf/dlog/index.html"
"1069"|"ICADL"|"International Conference on Asian Digital Libraries"|"http://www.icadl2010.org/"
"1069"|"ICADL"|"International Conference on Asian Digital Libraries"|"http://www.icadl2010.org/"
"3059"|"WCNC"|"Wireless Communications and Networking, IEEE Conference"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000817"
"657"|"ECCV"|"European Conference on Computer Vision"|"http://eccv2012.unifi.it/"
"720"|"FTCS"|"Symposium on Fault-Tolerant Computing"|"http://www.informatik.uni-trier.de/~ley/db/conf/ftcs/index.html"
"2140"|"ISSRE"|"International Symposium on Software Reliability Engineering"|"http://www.issre2010.org/"
"1"|"IADIS"|"International Association for Development of the Information Society"|""
"2140"|"ISSRE"|"International Symposium on Software Reliability Engineering"|"http://www.issre2010.org/"
"357"|"SEKE"|"Software Engineering and Knowledge Engineering"|"http://www.ksi.edu/seke/seke11.html"
"651"|"DSN"|"Dependable Systems and Networks"|"http://www.dsn.org"
"651"|"DSN"|"Dependable Systems and Networks"|"http://www.dsn.org"
"176"|"MSE"|"Microelectronics Systems Education"|"http://www.mseconference.org"
"664"|"ECSQARU"|"Symbolic and Quantitative Approaches to Reasoning and Uncertainty"|"http://www.cs.qub.ac.uk/ecsqaru2011/"
"664"|"ECSQARU"|"Symbolic and Quantitative Approaches to Reasoning and Uncertainty"|"http://www.cs.qub.ac.uk/ecsqaru2011/"
"838"|"CVPR"|"Computer Vision and Pattern Recognition"|"http://cvpr2011.org/"
"4729"|"PESW"|"Power Engineering Society, IEEE Winter Meeting"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000580"
"187"|"NIPS"|"Neural Information Processing Systems"|"http://nips.cc/Conferences/2010/"
"258"|"ACCV"|"Asian Conference on Computer Vision"|"http://www.accv2010.org/"
"195"|"ER(OOER)"|""|"http://er2011.ulb.ac.be/"
"610"|"DAC"|"Design Automation Conference"|"http://www2.dac.com/dac+2011.aspx"
"120"|"KDD"|"Knowledge Discovery and Data Mining"|"http://kdd.org/kdd/2011/"
"3207"|"COMSNETS"|"International Communication Systems and Networks and Workshops"|"http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002689"
"163"|"Middleware(ODP)"|"International Conference on Distributed Systems Platforms and Open Distributed Processing/Open Distributed Processing"|"http://2011.middleware-conference.org/"
